0.0,0.028173997835831133,0.9996030341320232
0.0,0.8835704966298081,-0.4682981715588419
0.0,-0.8835704966298081,0.4682981715588419
0.0,-0.028173997835831133,-0.9996030341320232
0.5276274443635185,0.7339506028454326,0.4276982493969885
0.5276274443635185,-0.7339506028454326,-0.4276982493969885
-0.5276274443635185,0.7339506028454326,0.4276982493969885
-0.5276274443635185,-0.7339506028454326,-0.4276982493969885
0.8494758854460922,-0.26565243128659066,0.4558722472328196
0.8494758854460922,0.26565243128659066,-0.4558722472328196
-0.8494758854460922,-0.26565243128659066,0.4558722472328196
-0.8494758854460922,0.26565243128659066,-0.4558722472328196
