-1.2258,7.2598e-14
-1.2228,1.5239e-13
-1.2198,3.1675e-13
-1.2168,6.5188e-13
-1.2138,1.3284e-12
-1.2108,2.6804e-12
-1.2078,5.3552e-12
-1.2048,1.0594e-11
-1.2018,2.0753e-11
-1.1988,4.0253e-11
-1.1958,7.7309e-11
-1.1928,1.4702e-10
-1.1898,2.7686e-10
-1.1868,5.1625e-10
-1.1838,9.532e-10
-1.1808,1.7427e-09
-1.1778,3.155e-09
-1.1748,5.656e-09
-1.1718,1.004e-08
-1.1688,1.7649e-08
-1.1658,3.0721e-08
-1.1628,5.2952e-08
-1.1598,9.0381e-08
-1.1568,1.5276e-07
-1.1538,2.5568e-07
-1.1508,4.2378e-07
-1.1479,6.9555e-07
-1.1449,1.1305e-06
-1.1419,1.8197e-06
-1.1389,2.9005e-06
-1.1359,4.5785e-06
-1.1329,7.1572e-06
-1.1299,1.108e-05
-1.1269,1.6987e-05
-1.1239,2.5793e-05
-1.1209,3.8785e-05
-1.1179,5.7761e-05
-1.1149,8.5193e-05
-1.1119,0.00012445
-1.1089,0.00018005
-1.1059,0.000258
-1.1029,0.00036616
-1.0999,0.00051472
-1.0969,0.00071668
-1.0939,0.0009884
-1.0909,0.0013502
-1.0879,0.0018271
-1.0849,0.0024492
-1.0819,0.0032522
-1.0789,0.004278
-1.0759,0.005575
-1.0729,0.0071975
-1.0699,0.0092064
-1.0669,0.011667
-1.0639,0.01465
-1.0609,0.018228
-1.0579,0.022474
-1.0549,0.027459
-1.0519,0.033248
-1.049,0.0399
-1.046,0.047459
-1.043,0.055955
-1.04,0.0654
-1.037,0.075783
-1.034,0.087067
-1.031,0.099192
-1.028,0.11207
-1.025,0.12559
-1.022,0.1396
-1.019,0.15396
-1.016,0.16848
-1.013,0.18298
-1.01,0.19727
-1.007,0.21115
-1.004,0.22443
-1.001,0.23695
-0.998,0.24855
-0.995,0.25911
-0.99201,0.26852
-0.98901,0.27673
-0.98601,0.28369
-0.98302,0.2894
-0.98002,0.29388
-0.97702,0.29719
-0.97403,0.2994
-0.97103,0.30061
-0.96803,0.30093
-0.96503,0.30047
-0.96204,0.29936
-0.95904,0.29772
-0.95604,0.29567
-0.95305,0.29331
-0.95005,0.29074
-0.94705,0.28806
-0.94406,0.28534
-0.94106,0.28265
-0.93806,0.28003
-0.93506,0.27753
-0.93207,0.27517
-0.92907,0.27297
-0.92607,0.27095
-0.92308,0.26911
-0.92008,0.26744
-0.91708,0.26595
-0.91409,0.26463
-0.91109,0.26346
-0.90809,0.26244
-0.90509,0.26156
-0.9021,0.2608
-0.8991,0.26015
-0.8961,0.25961
-0.89311,0.25917
-0.89011,0.25881
-0.88711,0.25853
-0.88412,0.25831
-0.88112,0.25817
-0.87812,0.25808
-0.87512,0.25804
-0.87213,0.25806
-0.86913,0.25811
-0.86613,0.25821
-0.86314,0.25835
-0.86014,0.25853
-0.85714,0.25873
-0.85415,0.25897
-0.85115,0.25923
-0.84815,0.25952
-0.84515,0.25984
-0.84216,0.26018
-0.83916,0.26054
-0.83616,0.26092
-0.83317,0.26132
-0.83017,0.26174
-0.82717,0.26217
-0.82418,0.26263
-0.82118,0.26309
-0.81818,0.26357
-0.81518,0.26407
-0.81219,0.26457
-0.80919,0.26509
-0.80619,0.26562
-0.8032,0.26617
-0.8002,0.26672
-0.7972,0.26728
-0.79421,0.26785
-0.79121,0.26843
-0.78821,0.26902
-0.78521,0.26961
-0.78222,0.27022
-0.77922,0.27083
-0.77622,0.27145
-0.77323,0.27207
-0.77023,0.2727
-0.76723,0.27334
-0.76424,0.27398
-0.76124,0.27462
-0.75824,0.27528
-0.75524,0.27593
-0.75225,0.27659
-0.74925,0.27726
-0.74625,0.27793
-0.74326,0.2786
-0.74026,0.27928
-0.73726,0.27996
-0.73427,0.28064
-0.73127,0.28133
-0.72827,0.28202
-0.72527,0.28271
-0.72228,0.28341
-0.71928,0.28411
-0.71628,0.28481
-0.71329,0.28551
-0.71029,0.28621
-0.70729,0.28692
-0.7043,0.28763
-0.7013,0.28834
-0.6983,0.28905
-0.6953,0.28976
-0.69231,0.29048
-0.68931,0.29119
-0.68631,0.29191
-0.68332,0.29263
-0.68032,0.29335
-0.67732,0.29406
-0.67433,0.29478
-0.67133,0.2955
-0.66833,0.29623
-0.66533,0.29695
-0.66234,0.29767
-0.65934,0.29839
-0.65634,0.29911
-0.65335,0.29983
-0.65035,0.30055
-0.64735,0.30128
-0.64436,0.302
-0.64136,0.30272
-0.63836,0.30344
-0.63536,0.30416
-0.63237,0.30487
-0.62937,0.30559
-0.62637,0.30631
-0.62338,0.30702
-0.62038,0.30774
-0.61738,0.30845
-0.61439,0.30917
-0.61139,0.30988
-0.60839,0.31059
-0.60539,0.3113
-0.6024,0.31201
-0.5994,0.31271
-0.5964,0.31342
-0.59341,0.31412
-0.59041,0.31483
-0.58741,0.31553
-0.58442,0.31623
-0.58142,0.31693
-0.57842,0.31763
-0.57542,0.31832
-0.57243,0.31902
-0.56943,0.31971
-0.56643,0.3204
-0.56344,0.32109
-0.56044,0.32178
-0.55744,0.32247
-0.55445,0.32315
-0.55145,0.32384
-0.54845,0.32452
-0.54545,0.3252
-0.54246,0.32587
-0.53946,0.32655
-0.53646,0.32722
-0.53347,0.3279
-0.53047,0.32857
-0.52747,0.32924
-0.52448,0.3299
-0.52148,0.33057
-0.51848,0.33123
-0.51548,0.33189
-0.51249,0.33255
-0.50949,0.33321
-0.50649,0.33387
-0.5035,0.33452
-0.5005,0.33517
-0.4975,0.33582
-0.49451,0.33647
-0.49151,0.33712
-0.48851,0.33776
-0.48551,0.3384
-0.48252,0.33904
-0.47952,0.33967
-0.47652,0.34031
-0.47353,0.34094
-0.47053,0.34157
-0.46753,0.34219
-0.46454,0.34281
-0.46154,0.34343
-0.45854,0.34405
-0.45554,0.34466
-0.45255,0.34527
-0.44955,0.34587
-0.44655,0.34648
-0.44356,0.34707
-0.44056,0.34767
-0.43756,0.34826
-0.43457,0.34885
-0.43157,0.34943
-0.42857,0.35001
-0.42557,0.35059
-0.42258,0.35117
-0.41958,0.35174
-0.41658,0.3523
-0.41359,0.35287
-0.41059,0.35343
-0.40759,0.35399
-0.4046,0.35454
-0.4016,0.35509
-0.3986,0.35564
-0.3956,0.35619
-0.39261,0.35673
-0.38961,0.35727
-0.38661,0.3578
-0.38362,0.35833
-0.38062,0.35886
-0.37762,0.35939
-0.37463,0.35991
-0.37163,0.36043
-0.36863,0.36094
-0.36563,0.36145
-0.36264,0.36196
-0.35964,0.36247
-0.35664,0.36297
-0.35365,0.36346
-0.35065,0.36396
-0.34765,0.36445
-0.34466,0.36493
-0.34166,0.36541
-0.33866,0.36589
-0.33566,0.36636
-0.33267,0.36683
-0.32967,0.3673
-0.32667,0.36776
-0.32368,0.36822
-0.32068,0.36867
-0.31768,0.36912
-0.31469,0.36956
-0.31169,0.37001
-0.30869,0.37044
-0.30569,0.37088
-0.3027,0.3713
-0.2997,0.37173
-0.2967,0.37215
-0.29371,0.37257
-0.29071,0.37298
-0.28771,0.37339
-0.28472,0.3738
-0.28172,0.3742
-0.27872,0.3746
-0.27572,0.375
-0.27273,0.37539
-0.26973,0.37577
-0.26673,0.37616
-0.26374,0.37654
-0.26074,0.37691
-0.25774,0.37729
-0.25475,0.37765
-0.25175,0.37802
-0.24875,0.37838
-0.24575,0.37874
-0.24276,0.37909
-0.23976,0.37944
-0.23676,0.37978
-0.23377,0.38012
-0.23077,0.38046
-0.22777,0.3808
-0.22478,0.38112
-0.22178,0.38145
-0.21878,0.38177
-0.21578,0.38209
-0.21279,0.3824
-0.20979,0.38271
-0.20679,0.38301
-0.2038,0.38331
-0.2008,0.38361
-0.1978,0.3839
-0.19481,0.38419
-0.19181,0.38447
-0.18881,0.38475
-0.18581,0.38503
-0.18282,0.3853
-0.17982,0.38556
-0.17682,0.38582
-0.17383,0.38608
-0.17083,0.38633
-0.16783,0.38658
-0.16484,0.38682
-0.16184,0.38706
-0.15884,0.38729
-0.15584,0.38752
-0.15285,0.38775
-0.14985,0.38797
-0.14685,0.38818
-0.14386,0.3884
-0.14086,0.3886
-0.13786,0.38881
-0.13487,0.389
-0.13187,0.3892
-0.12887,0.38939
-0.12587,0.38957
-0.12288,0.38975
-0.11988,0.38993
-0.11688,0.3901
-0.11389,0.39026
-0.11089,0.39042
-0.10789,0.39058
-0.1049,0.39073
-0.1019,0.39088
-0.098901,0.39102
-0.095904,0.39116
-0.092907,0.39129
-0.08991,0.39142
-0.086913,0.39154
-0.083916,0.39166
-0.080919,0.39177
-0.077922,0.39188
-0.074925,0.39199
-0.071928,0.39209
-0.068931,0.39219
-0.065934,0.39228
-0.062937,0.39237
-0.05994,0.39245
-0.056943,0.39253
-0.053946,0.3926
-0.050949,0.39267
-0.047952,0.39274
-0.044955,0.3928
-0.041958,0.39286
-0.038961,0.39291
-0.035964,0.39296
-0.032967,0.393
-0.02997,0.39304
-0.026973,0.39308
-0.023976,0.39311
-0.020979,0.39314
-0.017982,0.39316
-0.014985,0.39317
-0.011988,0.39319
-0.008991,0.39319
-0.005994,0.3932
-0.002997,0.39319
0,0.39319
0.002997,0.39317
0.005994,0.39316
0.008991,0.39314
0.011988,0.39311
0.014985,0.39308
0.017982,0.39304
0.020979,0.393
0.023976,0.39296
0.026973,0.39291
0.02997,0.39286
0.032967,0.3928
0.035964,0.39274
0.038961,0.39267
0.041958,0.3926
0.044955,0.39253
0.047952,0.39245
0.050949,0.39237
0.053946,0.39228
0.056943,0.39219
0.05994,0.39209
0.062937,0.39199
0.065934,0.39188
0.068931,0.39177
0.071928,0.39166
0.074925,0.39154
0.077922,0.39142
0.080919,0.39129
0.083916,0.39116
0.086913,0.39102
0.08991,0.39088
0.092907,0.39073
0.095904,0.39058
0.098901,0.39042
0.1019,0.39026
0.1049,0.3901
0.10789,0.38993
0.11089,0.38975
0.11389,0.38957
0.11688,0.38939
0.11988,0.3892
0.12288,0.389
0.12587,0.38881
0.12887,0.3886
0.13187,0.3884
0.13487,0.38818
0.13786,0.38797
0.14086,0.38775
0.14386,0.38752
0.14685,0.38729
0.14985,0.38706
0.15285,0.38682
0.15584,0.38658
0.15884,0.38633
0.16184,0.38608
0.16484,0.38582
0.16783,0.38556
0.17083,0.3853
0.17383,0.38503
0.17682,0.38475
0.17982,0.38447
0.18282,0.38419
0.18581,0.3839
0.18881,0.38361
0.19181,0.38331
0.19481,0.38301
0.1978,0.38271
0.2008,0.3824
0.2038,0.38209
0.20679,0.38177
0.20979,0.38145
0.21279,0.38112
0.21578,0.3808
0.21878,0.38046
0.22178,0.38012
0.22478,0.37978
0.22777,0.37944
0.23077,0.37909
0.23377,0.37874
0.23676,0.37838
0.23976,0.37802
0.24276,0.37765
0.24575,0.37729
0.24875,0.37691
0.25175,0.37654
0.25475,0.37616
0.25774,0.37577
0.26074,0.37539
0.26374,0.375
0.26673,0.3746
0.26973,0.3742
0.27273,0.3738
0.27572,0.37339
0.27872,0.37298
0.28172,0.37257
0.28472,0.37215
0.28771,0.37173
0.29071,0.3713
0.29371,0.37088
0.2967,0.37044
0.2997,0.37001
0.3027,0.36956
0.30569,0.36912
0.30869,0.36867
0.31169,0.36822
0.31469,0.36776
0.31768,0.3673
0.32068,0.36683
0.32368,0.36636
0.32667,0.36589
0.32967,0.36541
0.33267,0.36493
0.33566,0.36445
0.33866,0.36396
0.34166,0.36346
0.34466,0.36297
0.34765,0.36247
0.35065,0.36196
0.35365,0.36145
0.35664,0.36094
0.35964,0.36043
0.36264,0.35991
0.36563,0.35939
0.36863,0.35886
0.37163,0.35833
0.37463,0.3578
0.37762,0.35727
0.38062,0.35673
0.38362,0.35619
0.38661,0.35564
0.38961,0.35509
0.39261,0.35454
0.3956,0.35399
0.3986,0.35343
0.4016,0.35287
0.4046,0.3523
0.40759,0.35174
0.41059,0.35117
0.41359,0.35059
0.41658,0.35001
0.41958,0.34943
0.42258,0.34885
0.42557,0.34826
0.42857,0.34767
0.43157,0.34707
0.43457,0.34648
0.43756,0.34587
0.44056,0.34527
0.44356,0.34466
0.44655,0.34405
0.44955,0.34343
0.45255,0.34281
0.45554,0.34219
0.45854,0.34157
0.46154,0.34094
0.46454,0.34031
0.46753,0.33967
0.47053,0.33904
0.47353,0.3384
0.47652,0.33776
0.47952,0.33712
0.48252,0.33647
0.48551,0.33582
0.48851,0.33517
0.49151,0.33452
0.49451,0.33387
0.4975,0.33321
0.5005,0.33255
0.5035,0.33189
0.50649,0.33123
0.50949,0.33057
0.51249,0.3299
0.51548,0.32924
0.51848,0.32857
0.52148,0.3279
0.52448,0.32722
0.52747,0.32655
0.53047,0.32587
0.53347,0.3252
0.53646,0.32452
0.53946,0.32384
0.54246,0.32315
0.54545,0.32247
0.54845,0.32178
0.55145,0.32109
0.55445,0.3204
0.55744,0.31971
0.56044,0.31902
0.56344,0.31832
0.56643,0.31763
0.56943,0.31693
0.57243,0.31623
0.57542,0.31553
0.57842,0.31483
0.58142,0.31412
0.58442,0.31342
0.58741,0.31271
0.59041,0.31201
0.59341,0.3113
0.5964,0.31059
0.5994,0.30988
0.6024,0.30917
0.60539,0.30845
0.60839,0.30774
0.61139,0.30702
0.61439,0.30631
0.61738,0.30559
0.62038,0.30487
0.62338,0.30416
0.62637,0.30344
0.62937,0.30272
0.63237,0.302
0.63536,0.30128
0.63836,0.30055
0.64136,0.29983
0.64436,0.29911
0.64735,0.29839
0.65035,0.29767
0.65335,0.29695
0.65634,0.29623
0.65934,0.2955
0.66234,0.29478
0.66533,0.29406
0.66833,0.29335
0.67133,0.29263
0.67433,0.29191
0.67732,0.29119
0.68032,0.29048
0.68332,0.28976
0.68631,0.28905
0.68931,0.28834
0.69231,0.28763
0.6953,0.28692
0.6983,0.28621
0.7013,0.28551
0.7043,0.28481
0.70729,0.28411
0.71029,0.28341
0.71329,0.28271
0.71628,0.28202
0.71928,0.28133
0.72228,0.28064
0.72527,0.27996
0.72827,0.27928
0.73127,0.2786
0.73427,0.27793
0.73726,0.27726
0.74026,0.27659
0.74326,0.27593
0.74625,0.27528
0.74925,0.27462
0.75225,0.27398
0.75524,0.27334
0.75824,0.2727
0.76124,0.27207
0.76424,0.27145
0.76723,0.27083
0.77023,0.27022
0.77323,0.26961
0.77622,0.26902
0.77922,0.26843
0.78222,0.26785
0.78521,0.26728
0.78821,0.26672
0.79121,0.26617
0.79421,0.26562
0.7972,0.26509
0.8002,0.26457
0.8032,0.26407
0.80619,0.26357
0.80919,0.26309
0.81219,0.26263
0.81518,0.26217
0.81818,0.26174
0.82118,0.26132
0.82418,0.26092
0.82717,0.26054
0.83017,0.26018
0.83317,0.25984
0.83616,0.25952
0.83916,0.25923
0.84216,0.25897
0.84515,0.25873
0.84815,0.25853
0.85115,0.25835
0.85415,0.25821
0.85714,0.25811
0.86014,0.25806
0.86314,0.25804
0.86613,0.25808
0.86913,0.25817
0.87213,0.25831
0.87512,0.25853
0.87812,0.25881
0.88112,0.25917
0.88412,0.25961
0.88711,0.26015
0.89011,0.2608
0.89311,0.26156
0.8961,0.26244
0.8991,0.26346
0.9021,0.26463
0.90509,0.26595
0.90809,0.26744
0.91109,0.26911
0.91409,0.27095
0.91708,0.27297
0.92008,0.27517
0.92308,0.27753
0.92607,0.28003
0.92907,0.28265
0.93207,0.28534
0.93506,0.28806
0.93806,0.29074
0.94106,0.29331
0.94406,0.29567
0.94705,0.29772
0.95005,0.29936
0.95305,0.30047
0.95604,0.30093
0.95904,0.30061
0.96204,0.2994
0.96503,0.29719
0.96803,0.29388
0.97103,0.2894
0.97403,0.28369
0.97702,0.27673
0.98002,0.26852
0.98302,0.25911
0.98601,0.24855
0.98901,0.23695
0.99201,0.22443
0.995,0.21115
0.998,0.19727
1.001,0.18298
1.004,0.16848
1.007,0.15396
1.01,0.1396
1.013,0.12559
1.016,0.11207
1.019,0.099192
1.022,0.087067
1.025,0.075783
1.028,0.0654
1.031,0.055955
1.034,0.047459
1.037,0.0399
1.04,0.033248
1.043,0.027459
1.046,0.022474
1.049,0.018228
1.0519,0.01465
1.0549,0.011667
1.0579,0.0092064
1.0609,0.0071975
1.0639,0.005575
1.0669,0.004278
1.0699,0.0032522
1.0729,0.0024492
1.0759,0.0018271
1.0789,0.0013502
1.0819,0.0009884
1.0849,0.00071668
1.0879,0.00051472
1.0909,0.00036616
1.0939,0.000258
1.0969,0.00018005
1.0999,0.00012445
1.1029,8.5193e-05
1.1059,5.7761e-05
1.1089,3.8785e-05
1.1119,2.5793e-05
1.1149,1.6987e-05
1.1179,1.108e-05
1.1209,7.1572e-06
1.1239,4.5785e-06
1.1269,2.9005e-06
1.1299,1.8197e-06
1.1329,1.1305e-06
1.1359,6.9555e-07
1.1389,4.2378e-07
1.1419,2.5568e-07
1.1449,1.5276e-07
1.1479,9.0381e-08
1.1508,5.2952e-08
1.1538,3.0721e-08
1.1568,1.7649e-08
1.1598,1.004e-08
1.1628,5.656e-09
1.1658,3.155e-09
1.1688,1.7427e-09
1.1718,9.532e-10
1.1748,5.1625e-10
1.1778,2.7686e-10
1.1808,1.4702e-10
1.1838,7.7309e-11
1.1868,4.0253e-11
1.1898,2.0753e-11
1.1928,1.0594e-11
1.1958,5.3552e-12
1.1988,2.6804e-12
1.2018,1.3284e-12
1.2048,6.5188e-13
1.2078,3.1675e-13
1.2108,1.5239e-13
1.2138,7.2598e-14
1.2168,3.4245e-14
1.2198,1.5994e-14
1.2228,7.3965e-15
1.2258,3.3869e-15
1.2288,1.5356e-15
1.2318,6.8935e-16
1.2348,3.0641e-16
1.2378,1.3486e-16
1.2408,5.8766e-17
1.2438,2.5356e-17
1.2468,1.0833e-17
1.2498,4.5822e-18
1.2527,1.9192e-18
1.2557,7.9587e-19
1.2587,3.2678e-19
1.2617,1.3285e-19
1.2647,5.3477e-20
1.2677,2.1314e-20
1.2707,8.4107e-21
1.2737,3.2862e-21
1.2767,1.2713e-21
1.2797,4.8696e-22
1.2827,1.8468e-22
1.2857,6.9347e-23
1.2887,2.5782e-23
1.2917,9.4908e-24
1.2947,3.4591e-24
1.2977,1.2483e-24
1.3007,4.4601e-25
1.3037,1.5778e-25
1.3067,5.5265e-26
1.3097,1.9166e-26
1.3127,6.5809e-27
1.3157,2.2373e-27
1.3187,7.5308e-28
1.3217,2.5098e-28
1.3247,8.2816e-29
1.3277,2.7056e-29
1.3307,8.7519e-30
1.3337,2.803e-30
1.3367,8.8881e-31
1.3397,2.7905e-31
1.3427,8.674e-32
1.3457,2.6696e-32
1.3487,8.1347e-33
1.3516,2.4542e-33
1.3546,7.331e-34
1.3576,2.1682e-34
1.3606,6.3488e-35
1.3636,1.8406e-35
1.3666,5.2835e-36
1.3696,1.5016e-36
1.3726,4.2251e-37
1.3756,1.1771e-37
1.3786,3.2468e-38
1.3816,8.8671e-39
1.3846,2.3976e-39
1.3876,6.4186e-40
1.3906,1.7013e-40
1.3936,4.4646e-41
1.3966,1.16e-41
1.3996,2.9842e-42
1.4026,7.6006e-43
1.4056,1.9167e-43
1.4086,4.7853e-44
1.4116,1.1829e-44
1.4146,2.8951e-45
1.4176,7.0152e-46
1.4206,1.683e-46
1.4236,3.9977e-47
1.4266,9.4017e-48
1.4296,2.1891e-48
1.4326,5.0466e-49
1.4356,1.1518e-49
1.4386,2.6029e-50
1.4416,5.8237e-51
1.4446,1.2901e-51
1.4476,2.8293e-52
1.4505,6.1437e-53
1.4535,1.3208e-53
1.4565,2.8114e-54
1.4595,5.9248e-55
1.4625,1.2362e-55
1.4655,2.5537e-56
1.4685,5.223e-57
1.4715,1.0577e-57
1.4745,2.1205e-58
1.4775,4.2091e-59
1.4805,8.2719e-60
1.4835,1.6095e-60
1.4865,3.1006e-61
1.4895,5.9139e-62
1.4925,1.1168e-62
1.4955,2.0879e-63
1.4985,3.8649e-64
