0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4268e-63,3.8628e-63,8.7294e-63,2.1682e-62,4.276e-62,7.1546e-62,1.5743e-61,2.3109e-61,2.9251e-61,4.7376e-61,6.6475e-61,7.9211e-61,8.558e-61,8.558e-61,7.9211e-61,6.6475e-61,4.7376e-61,2.9251e-61,2.3109e-61,1.5743e-61,7.1546e-62,4.276e-62,2.1682e-62,8.7294e-63,3.8628e-63,1.4268e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3426e-64,2.0063e-63,9.6148e-63,4.276e-62,1.6971e-61,5.3742e-61,1.4293e-60,4.9373e-60,1.1293e-59,2.9599e-59,6.3031e-59,1.3845e-58,2.0555e-58,4.7205e-58,7.228e-58,9.3187e-58,1.2621e-57,1.8805e-57,2.2928e-57,2.499e-57,2.499e-57,2.2928e-57,1.8805e-57,1.2621e-57,9.3187e-58,7.228e-58,4.7205e-58,2.0555e-58,1.3845e-58,6.3031e-59,2.9599e-59,1.1293e-59,4.9373e-60,1.4293e-60,5.3742e-61,1.6971e-61,4.276e-62,9.6148e-63,2.0063e-63,4.3426e-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5095e-63,9.1721e-63,5.2134e-62,2.8023e-61,1.4293e-60,6.9016e-60,3.1264e-59,1.3007e-58,4.7205e-58,1.2621e-57,4.1494e-57,1.308e-56,2.5182e-56,7.7447e-56,1.3618e-55,3.4634e-55,5.3331e-55,1.0873e-54,1.7519e-54,2.306e-54,2.7495e-54,4.0805e-54,5.1201e-54,5.64e-54,5.64e-54,5.1201e-54,4.0805e-54,2.7495e-54,2.306e-54,1.7519e-54,1.0873e-54,5.3331e-55,3.4634e-55,1.3618e-55,7.7447e-56,2.5182e-56,1.308e-56,4.1494e-57,1.2621e-57,4.7205e-58,1.3007e-58,3.1264e-59,6.9016e-60,1.4293e-60,2.8023e-61,5.2134e-62,9.1721e-63,1.5095e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1785e-63,9.1721e-63,7.1546e-62,6.6475e-61,4.6101e-60,2.7934e-59,1.5522e-58,8.0641e-58,3.943e-57,1.8121e-56,7.7447e-56,2.9962e-55,9.7654e-55,2.6386e-54,9.2809e-54,2.639e-53,5.5411e-53,1.5935e-52,2.7451e-52,7.0195e-52,1.1077e-51,2.0682e-51,3.4399e-51,4.5837e-51,5.4991e-51,7.4382e-51,9.4795e-51,1.05e-50,1.05e-50,9.4795e-51,7.4382e-51,5.4991e-51,4.5837e-51,3.4399e-51,2.0682e-51,1.1077e-51,7.0195e-52,2.7451e-52,1.5935e-52,5.5411e-53,2.639e-53,9.2809e-54,2.6386e-54,9.7654e-55,2.9962e-55,7.7447e-56,1.8121e-56,3.943e-57,8.0641e-58,1.5522e-58,2.7934e-59,4.6101e-60,6.6475e-61,7.1546e-62,9.1721e-63,1.1785e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0063e-63,3.1048e-62,2.6794e-61,2.9743e-60,2.6269e-59,1.8038e-58,1.2621e-57,1.0057e-56,6.2816e-56,3.4634e-55,1.7519e-54,8.2404e-54,3.606e-53,1.4784e-52,5.4989e-52,1.6111e-51,5.0414e-51,1.6627e-50,4.3178e-50,9.7371e-50,2.5467e-49,4.5243e-49,1.0493e-48,1.7348e-48,2.8145e-48,5.0194e-48,6.8578e-48,8.3293e-48,9.5356e-48,1.2656e-47,1.4217e-47,1.4217e-47,1.2656e-47,9.5356e-48,8.3293e-48,6.8578e-48,5.0194e-48,2.8145e-48,1.7348e-48,1.0493e-48,4.5243e-49,2.5467e-49,9.7371e-50,4.3178e-50,1.6627e-50,5.0414e-51,1.6111e-51,5.4989e-52,1.4784e-52,3.606e-53,8.2404e-54,1.7519e-54,3.4634e-55,6.2816e-56,1.0057e-56,1.2621e-57,1.8038e-58,2.6269e-59,2.9743e-60,2.6794e-61,3.1048e-62,2.0063e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0063e-63,3.8074e-62,4.7376e-61,5.9193e-60,6.3031e-59,6.81e-58,4.9751e-57,5.3065e-56,3.9307e-55,2.4168e-54,1.4308e-53,1.0181e-52,6.0057e-52,2.9826e-51,1.3563e-50,5.672e-50,2.1514e-49,7.0676e-49,2.0778e-48,7.2256e-48,2.2023e-47,4.9888e-47,1.287e-46,3.043e-46,5.7785e-46,1.2066e-45,2.1086e-45,2.9091e-45,5.6686e-45,7.9696e-45,9.8113e-45,1.1193e-44,1.298e-44,1.4838e-44,1.4838e-44,1.298e-44,1.1193e-44,9.8113e-45,7.9696e-45,5.6686e-45,2.9091e-45,2.1086e-45,1.2066e-45,5.7785e-46,3.043e-46,1.287e-46,4.9888e-47,2.2023e-47,7.2256e-48,2.0778e-48,7.0676e-49,2.1514e-49,5.672e-50,1.3563e-50,2.9826e-51,6.0057e-52,1.0181e-52,1.4308e-53,2.4168e-54,3.9307e-55,5.3065e-56,4.9751e-57,6.81e-58,6.3031e-59,5.9193e-60,4.7376e-61,3.8074e-62,2.0063e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1785e-63,2.1682e-62,2.9251e-61,5.592e-60,7.9786e-59,8.9004e-58,1.2073e-56,1.0672e-55,1.198e-54,9.8013e-54,6.7306e-53,6.5126e-52,4.1261e-51,2.2758e-50,1.1636e-49,7.0676e-49,3.5493e-48,1.5778e-47,6.3015e-47,2.2229e-46,6.8735e-46,2.4471e-45,7.9696e-45,2.2273e-44,4.6457e-44,1.3152e-43,2.7769e-43,5.7233e-43,1.0642e-42,1.9884e-42,2.7978e-42,4.9514e-42,7.1938e-42,8.9887e-42,1.0335e-41,1.1233e-41,1.1916e-41,1.1916e-41,1.1233e-41,1.0335e-41,8.9887e-42,7.1938e-42,4.9514e-42,2.7978e-42,1.9884e-42,1.0642e-42,5.7233e-43,2.7769e-43,1.3152e-43,4.6457e-44,2.2273e-44,7.9696e-45,2.4471e-45,6.8735e-46,2.2229e-46,6.3015e-47,1.5778e-47,3.5493e-48,7.0676e-49,1.1636e-49,2.2758e-50,4.1261e-51,6.5126e-52,6.7306e-53,9.8013e-54,1.198e-54,1.0672e-55,1.2073e-56,8.9004e-58,7.9786e-59,5.592e-60,2.9251e-61,2.1682e-62,1.1785e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6318e-63,1.2062e-61,1.9932e-60,3.626e-59,6.81e-58,1.0057e-56,1.116e-55,1.6411e-54,1.4308e-53,1.8237e-52,1.3826e-51,1.4584e-50,9.7371e-50,7.0676e-49,5.0194e-48,2.8271e-47,1.4184e-46,6.5997e-46,2.9091e-45,1.298e-44,4.9711e-44,1.8364e-43,6.6079e-43,2.2196e-42,6.7452e-42,1.7085e-41,3.9503e-41,1.038e-40,1.923e-40,4.3942e-40,7.1709e-40,1.4544e-39,2.1001e-39,3.3423e-39,5.0441e-39,6.4062e-39,7.4282e-39,8.1097e-39,8.4506e-39,8.4506e-39,8.1097e-39,7.4282e-39,6.4062e-39,5.0441e-39,3.3423e-39,2.1001e-39,1.4544e-39,7.1709e-40,4.3942e-40,1.923e-40,1.038e-40,3.9503e-41,1.7085e-41,6.7452e-42,2.2196e-42,6.6079e-43,1.8364e-43,4.9711e-44,1.298e-44,2.9091e-45,6.5997e-46,1.4184e-46,2.8271e-47,5.0194e-48,7.0676e-49,9.7371e-50,1.4584e-50,1.3826e-51,1.8237e-52,1.4308e-53,1.6411e-54,1.116e-55,1.0057e-56,6.81e-58,3.626e-59,1.9932e-60,1.2062e-61,5.6318e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1693e-64,1.4661e-62,3.4646e-61,7.8841e-60,1.8038e-58,3.7367e-57,6.7692e-56,9.7654e-55,1.1883e-53,1.8237e-52,2.0682e-51,2.0714e-50,2.1514e-49,1.7348e-48,1.4217e-47,1.0899e-46,6.3259e-46,4.2886e-45,2.5991e-44,1.3152e-43,6.0182e-43,2.5665e-42,1.0335e-41,3.9503e-41,1.4319e-40,4.8888e-40,1.5466e-39,4.3632e-39,9.8347e-39,2.6015e-38,6.3182e-38,1.1277e-37,2.6141e-37,4.0682e-37,8.2497e-37,1.2261e-36,1.7419e-36,2.7474e-36,3.5523e-36,4.1562e-36,4.5589e-36,4.7603e-36,4.7603e-36,4.5589e-36,4.1562e-36,3.5523e-36,2.7474e-36,1.7419e-36,1.2261e-36,8.2497e-37,4.0682e-37,2.6141e-37,1.1277e-37,6.3182e-38,2.6015e-38,9.8347e-39,4.3632e-39,1.5466e-39,4.8888e-40,1.4319e-40,3.9503e-41,1.0335e-41,2.5665e-42,6.0182e-43,1.3152e-43,2.5991e-44,4.2886e-45,6.3259e-46,1.0899e-46,1.4217e-47,1.7348e-48,2.1514e-49,2.0714e-50,2.0682e-51,1.8237e-52,1.1883e-53,9.7654e-55,6.7692e-56,3.7367e-57,1.8038e-58,7.8841e-60,3.4646e-61,1.4661e-62,5.1693e-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
